listing_id,base_price,room_type,property_type,accommodates,bedrooms,beds,bathrooms,city,neighbourhood_cleansed,latitude,longitude,minimum_nights,maximum_nights,host_is_superhost,amenities_count,number_of_reviews,reviews_per_month,avg_rating,review_count,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
895375153369670648,409.8,Entire home/apt,Entire rental unit,4,1.0,2.0,1.0,"Athens, Greece",ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9649585,23.7252049,3,365,1.0,41,39,2.43,,,5.0,4.97,4.97,5.0,5.0,5.0,4.97
895788852157452667,141.57,Entire home/apt,Entire rental unit,3,1.0,1.0,1.0,,ΑΝΩ ΚΥΨΕΛΗ,38.00598,23.74555,1,365,0.0,29,15,0.87,,,4.8,4.67,4.6,4.73,4.73,4.67,4.67
896091183694936987,149.02,Entire home/apt,Entire rental unit,3,1.0,,,"Athens, Greece",ΚΥΨΕΛΗ,38.0026438,23.7434878,2,365,1.0,30,12,0.84,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0
896382222557717376,201.18,Entire home/apt,Entire loft,2,1.0,1.0,1.0,Greece,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96405837943749,23.720057533751994,3,30,1.0,52,79,4.2,,,4.94,4.95,4.95,4.94,5.0,4.76,4.77
896426335973173046,126.67,Private room,Private room in rental unit,2,1.0,1.0,1.0,,ΓΚΥΖΗ,37.9899488,23.7495112,3,365,0.0,14,0,,,,,,,,,,
897531286671820592,290.59,Entire home/apt,Entire rental unit,4,2.0,2.0,1.0,,ΠΕΤΡΑΛΩΝΑ,37.970599,23.7085551,1,1125,0.0,38,9,0.5,,,4.67,4.78,4.67,4.78,4.78,4.78,4.44
897555031828593111,394.9,Entire home/apt,Entire rental unit,6,2.0,3.0,1.0,Greece,ΝΕΟΣ ΚΟΣΜΟΣ,37.9619377,23.7264038,1,365,1.0,56,65,3.37,,,4.83,4.83,4.85,4.95,4.91,4.55,4.72
897721049320592937,89.41,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,"Athens, Greece",ΝΙΡΒΑΝΑ,38.01204,23.72656,2,365,0.0,13,38,2.15,,,4.68,4.79,4.68,4.97,5.0,4.53,4.82
898604706736465669,223.53,Entire home/apt,Entire condo,3,1.0,3.0,1.0,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9899364,23.7364273,3,365,1.0,47,74,3.88,,,4.91,4.96,4.96,4.92,5.0,4.76,4.92
899735197808250850,305.49,Private room,Room in hotel,2,1.0,1.0,1.0,"Rethimno, Greece",ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9788568,23.7296812,1,365,0.0,21,0,,,,,,,,,,
900687870975451304,275.69,Entire home/apt,Entire condo,4,1.0,2.0,1.0,"Athens, Greece",ΘΗΣΕΙΟ,37.97520955069204,23.718123212456703,1,10,1.0,11,89,4.74,,,4.93,4.88,4.99,5.0,5.0,5.0,4.91
900885732686902322,59.61,Private room,Private room in guesthouse,2,1.0,1.0,0.0,"Athens, Greece",ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.0045095552673,23.731039297581003,1,365,0.0,6,2,0.11,,,1.0,1.5,3.0,3.0,3.0,4.0,2.0
901402781741081235,134.12,Entire home/apt,Entire rental unit,2,1.0,1.0,1.5,,ΝΕΟΣ ΚΟΣΜΟΣ,37.9583618,23.7227217,2,1125,1.0,29,17,0.95,,,4.94,4.94,4.82,5.0,5.0,4.88,4.94
901864743366365479,156.47,Entire home/apt,Entire rental unit,3,1.0,2.0,1.0,"Athens, Greece",ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98299,23.71995,2,60,0.0,31,50,2.66,5.0,1.0,4.64,4.7,4.68,4.86,4.92,4.1,4.6
901946486139887515,104.31,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,"Athens, Greece",ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98272,23.72162,2,60,0.0,32,36,1.92,,,4.72,4.61,4.69,4.89,4.92,4.17,4.72
903435209389771202,163.92,Entire home/apt,Entire rental unit,2,1.0,2.0,1.0,,ΙΛΙΣΙΑ,37.97462610000001,23.7481708,1,365,0.0,16,11,0.61,,,4.73,5.0,4.73,5.0,5.0,4.91,4.73
903718585008503064,89.41,Private room,Private room in guesthouse,2,1.0,1.0,0.0,"Athens, Greece",ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99854903094211,23.726457841694355,1,365,0.0,5,4,0.21,,,4.25,4.75,4.25,4.25,4.5,4.25,4.25
904747244175732880,529.02,Entire home/apt,Entire rental unit,6,2.0,3.0,1.0,"Palaio Faliro, Greece",ΚΕΡΑΜΕΙΚΟΣ,37.98455453138547,23.715825900435448,1,365,1.0,41,65,3.45,,,4.97,4.91,4.94,4.91,4.97,4.35,4.92
904792033416274545,89.41,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,"Athens, Greece",ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,37.9882619,23.7075686,2,365,0.0,33,50,2.74,5.0,1.0,4.58,4.78,4.58,4.86,4.88,3.72,4.72
904812822612152706,89.41,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,"Athens, Greece",ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,37.9882619,23.7075686,2,365,0.0,31,36,1.97,,,4.67,4.75,4.64,4.86,4.78,3.89,4.64
905146260972633830,96.86,Private room,Private room in guesthouse,2,1.0,0.0,0.0,"Athens, Greece",ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,38.0063003,23.7285529,1,365,0.0,5,1,0.05,,,4.0,5.0,5.0,5.0,5.0,5.0,5.0
906265008635509796,178.82,Entire home/apt,Entire rental unit,4,2.0,,,,ΑΝΩ ΚΥΨΕΛΗ,38.00325,23.73802,1,1125,0.0,29,1,0.06,,,5.0,5.0,5.0,4.0,5.0,4.0,5.0
906265395176465242,89.41,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.984291778150165,23.723632226719705,1,1125,0.0,25,4,0.22,,,4.0,4.25,5.0,4.0,4.5,2.75,4.25
907449942976892791,305.49,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9808778,23.7266147,1,365,1.0,22,0,,,,,,,,,,
907451515096166236,305.49,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9808778,23.7266147,1,365,1.0,24,0,,,,,,,,,,
907663859948280886,290.59,Entire home/apt,Entire rental unit,4,1.0,1.0,1.0,"Athina, Greece",ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98862841653124,23.72969338175355,1,365,0.0,47,2,0.23,,,5.0,5.0,5.0,5.0,5.0,4.5,4.5
907931444359333447,268.24,Entire home/apt,Entire rental unit,4,1.0,1.0,1.0,"Athens, Greece",ΝΕΟΣ ΚΟΣΜΟΣ,37.952717,23.7237072,2,1125,1.0,52,18,1.07,5.0,1.0,5.0,5.0,5.0,5.0,5.0,4.67,4.94
907932176234012180,141.57,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95933348167046,23.72410856187344,3,31,1.0,76,1,0.23,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0
908411183544715531,126.67,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,"Athens, Greece",ΓΚΥΖΗ,37.9900099,23.7521497,1,365,0.0,31,18,0.98,,,4.5,4.78,4.67,4.72,4.72,4.67,4.56
909159343030416206,335.29,Entire home/apt,Entire rental unit,4,2.0,3.0,1.0,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.966715943030565,23.727627995201207,2,365,0.0,21,3,0.17,,,3.33,4.33,3.33,3.67,3.33,4.67,4.0
909193416692636026,335.29,Entire home/apt,Entire condo,4,1.0,2.0,2.0,"Gauteng, South Africa",ΠΑΓΚΡΑΤΙ,37.9709978,23.7419329,3,30,0.0,51,1,0.12,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0
909213718741724048,223.53,Entire home/apt,Entire rental unit,4,2.0,2.0,1.5,"Athens, Greece",ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98248880116421,23.719015046954155,1,1125,0.0,35,3,0.21,,,5.0,5.0,5.0,5.0,5.0,4.33,5.0
910657013338762950,260.78,Entire home/apt,Entire condo,4,2.0,2.0,1.0,"Athens, Greece",ΝΕΟΣ ΚΟΣΜΟΣ,37.961,23.73321,3,59,1.0,39,22,1.3,,,4.95,5.0,4.91,5.0,5.0,4.41,4.95
911258030325342289,223.53,Entire home/apt,Entire rental unit,2,1.0,2.0,1.0,,ΣΤΑΔΙΟ,37.96838,23.74369,2,60,0.0,29,3,0.16,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0
915667644204557788,558.82,Entire home/apt,Entire rental unit,7,2.0,5.0,1.5,,ΠΕΔΙΟ ΑΡΕΩΣ,37.99220673822704,23.7319422912737,1,1125,0.0,68,10,0.54,,,4.9,4.9,4.7,4.9,5.0,4.9,4.9
915947964542507250,312.94,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97744230000001,23.7253271,1,365,1.0,27,29,2.82,,,5.0,5.0,4.97,4.86,4.93,4.86,4.76
916676005411761279,290.59,Entire home/apt,Entire rental unit,4,2.0,3.0,1.0,"Athens, Greece",ΠΕΤΡΑΛΩΝΑ,37.9727494,23.7117826,4,365,1.0,41,0,,,,,,,,,,
917475465698189128,335.29,Entire home/apt,Entire rental unit,4,1.0,2.0,1.0,"Athens, Greece",ΠΑΓΚΡΑΤΙ,37.9711005,23.746041,1,365,1.0,51,2,0.11,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0
918253673938442892,327.84,Entire home/apt,Entire condo,7,3.0,5.0,1.0,,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,38.0069591,23.7282197,3,60,0.0,58,17,0.93,,,4.88,4.82,4.88,4.94,4.88,4.88,4.88
918791751100415381,633.33,Entire home/apt,Entire rental unit,4,1.0,3.0,1.0,"Athens, Greece",ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9775788688172,23.731095084655777,1,1125,1.0,66,14,0.82,,,4.86,4.79,4.93,4.93,4.93,5.0,4.93
919168473866106931,104.31,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.9933,23.72265,1,365,0.0,5,1,0.19,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0
920349680406114478,320.39,Entire home/apt,Entire rental unit,2,1.0,2.0,1.5,"Athens, Greece",ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9710922,23.7304037,1,365,1.0,29,20,1.12,,,5.0,4.95,4.9,5.0,5.0,5.0,4.95
922860521048455681,163.92,Entire home/apt,Entire rental unit,2,1.0,1.0,2.0,"Athens, Greece",ΠΑΓΚΡΑΤΙ,37.9669041,23.7464746,30,1125,0.0,25,2,0.11,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0
922921721603313690,163.92,Entire home/apt,Entire serviced apartment,2,0.0,1.0,1.0,"Athens, Greece",ΛΥΚΑΒΗΤΤΟΣ,37.98691,23.74879,1,365,0.0,33,5,0.3,5.0,1.0,5.0,5.0,5.0,5.0,5.0,4.8,5.0
922946919058008973,588.63,Entire home/apt,Entire rental unit,4,1.0,2.0,1.0,"Athens, Greece",ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98287,23.72634,1,365,0.0,29,37,2.1,,,4.73,4.68,4.78,4.76,4.84,4.41,4.7
923804516550557324,372.55,Entire home/apt,Entire condo,4,0.0,2.0,1.0,,ΒΟΤΑΝΙΚΟΣ,37.98145,23.70983,1,365,1.0,56,22,1.25,,,4.95,4.95,4.95,4.95,5.0,4.86,4.86
926689486972261595,260.78,Entire home/apt,Entire rental unit,4,1.0,3.0,1.0,"Athens, Greece",ΓΟΥΔΙ,37.9808292,23.7603766,2,20,0.0,32,1,0.06,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0
929061130750261457,268.24,Entire home/apt,Entire condo,3,1.0,2.0,1.0,"Athens, Greece",ΕΛΛΗΝΟΡΩΣΩΝ,37.9934805,23.7756822,1,365,1.0,37,34,1.91,,,4.85,4.79,4.82,4.94,5.0,4.88,4.68
929479654634407355,745.1,Entire home/apt,Entire serviced apartment,6,2.0,3.0,2.0,"Athens, Greece",ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98479,23.72521,1,365,0.0,46,15,0.94,,,4.0,4.4,4.53,4.07,4.33,3.33,4.13
930223990788935665,163.92,Entire home/apt,Entire rental unit,4,2.0,3.0,2.0,"Athens, Greece",ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.0045873210559,23.732537238098164,2,365,0.0,13,0,,,,,,,,,,
930435073000362400,163.92,Entire home/apt,Entire rental unit,4,0.0,2.0,0.0,,ΚΟΛΩΝΟΣ,38.00104906926619,23.71639037131764,2,365,1.0,40,37,2.09,,,4.89,4.92,4.95,4.84,5.0,4.68,4.92
931011942341744571,402.35,Entire home/apt,Entire rental unit,6,2.0,3.0,1.0,"Athens, Greece",ΝΕΟΣ ΚΟΣΜΟΣ,37.96266945437625,23.72654170183726,3,365,1.0,38,50,2.92,,,4.76,4.88,4.76,4.76,4.96,4.8,4.76
931878770509013056,387.45,Entire home/apt,Entire rental unit,6,3.0,4.0,2.5,"Athens, Greece",ΓΟΥΔΙ,37.9812789,23.7603023,1,365,1.0,54,10,0.59,,,5.0,5.0,5.0,5.0,5.0,4.9,5.0
932523729152773826,81.96,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,"Glyfada, Greece",ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.00038240000001,23.7284418,3,90,1.0,53,13,0.76,,,5.0,5.0,4.92,5.0,5.0,4.54,5.0
933858917246470933,283.14,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,"Athina, Greece",ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97746375741401,23.7314534067459,1,365,0.0,40,2,0.22,,,4.5,4.5,4.0,4.5,4.0,4.5,4.5
933907992256620242,275.69,Entire home/apt,Entire rental unit,4,2.0,2.0,2.0,,ΝΕΟΣ ΚΟΣΜΟΣ,37.9570273,23.7272343,3,365,0.0,32,1,0.06,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0
933960793050913987,96.86,Entire home/apt,Entire condo,2,1.0,1.0,1.0,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99645969253955,23.7228793613462,3,90,0.0,21,9,0.56,,,4.78,4.67,4.89,4.44,4.89,4.33,4.67
934008450279758966,394.9,Entire home/apt,Entire condo,4,2.0,3.0,1.0,,ΖΑΠΠΕΙΟ,37.96664,23.73362,2,365,1.0,51,31,1.79,,,4.97,5.0,4.97,4.94,5.0,4.77,5.0
934484846496095790,596.08,Entire home/apt,Entire rental unit,6,2.0,2.0,1.0,"Athens, Greece",ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9670365,23.7278387,1,365,0.0,25,58,3.33,,,4.52,4.52,4.66,4.86,4.86,4.9,4.57
934566288576725214,290.59,Entire home/apt,Entire rental unit,4,1.0,2.0,1.0,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98809,23.72926,1,1125,0.0,23,0,,,,,,,,,,
935243138335310082,186.27,Private room,Room in hotel,2,1.0,,,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.964433214576594,23.72352036438677,1,365,0.0,30,1,0.06,,,5.0,5.0,5.0,5.0,5.0,4.0,4.0
935246414334554779,394.9,Private room,Private room in rental unit,4,1.0,3.0,1.0,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96434,23.72235,1,365,0.0,30,0,,,,,,,,,,
935899645493414373,298.04,Entire home/apt,Entire condo,3,2.0,2.0,1.0,,ΓΟΥΒΑ,37.96119020412474,23.74395577924625,1,365,0.0,46,15,0.94,,,4.8,4.93,4.93,4.87,5.0,4.87,4.93
936802707487605874,1221.96,Entire home/apt,Entire rental unit,8,4.0,6.0,3.0,,ΚΟΛΩΝΑΚΙ,37.98166519999999,23.7393328,4,90,1.0,39,21,1.42,,,4.95,4.95,5.0,4.95,5.0,4.9,4.81
937417100349598268,245.88,Entire home/apt,Entire rental unit,4,2.0,3.0,1.0,"Athens, Greece",ΠΑΤΗΣΙΑ,38.00986,23.73421,1,30,0.0,39,1,0.07,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0
937770407002707012,126.67,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,Greece,ΓΟΥΔΙ,37.98544,23.76253,5,250,0.0,30,0,,,,,,,,,,
938873393159304341,119.22,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,"Athens, Greece",ΓΟΥΔΙ,37.98571706457003,23.76315496256562,1,1125,0.0,44,2,0.12,,,5.0,5.0,5.0,5.0,5.0,4.0,5.0
938888484252660839,156.47,Entire home/apt,Entire condo,2,1.0,1.0,1.0,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9674327,23.7295575,1,10,0.0,27,2,0.15,,,4.0,3.5,4.0,4.0,4.0,3.5,4.0
939588700545798253,506.67,Entire home/apt,Entire rental unit,5,2.0,2.0,2.0,"Athens, Greece",ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96512,23.72635,1,1125,1.0,35,41,2.52,5.0,1.0,4.83,4.88,4.85,4.98,4.93,4.93,4.83
940576655743591944,74.51,Entire home/apt,Entire rental unit,2,0.0,1.0,1.0,Greece,ΚΥΨΕΛΗ,38.0024091,23.7371298,3,365,1.0,42,7,0.64,,,3.71,4.14,4.0,4.29,4.14,3.57,3.57
942021775770692386,149.02,Entire home/apt,Entire rental unit,3,1.0,1.0,1.0,"Athens, Greece",ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98112,23.72103,2,365,,31,11,0.7,,,4.09,4.36,4.55,4.64,4.82,3.73,4.27
942882723431547905,134.12,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,,ΝΕΟΣ ΚΟΣΜΟΣ,37.9604,23.73376,2,365,0.0,29,0,,,,,,,,,,
943267147984022160,491.76,Entire home/apt,Entire rental unit,4,1.0,2.0,1.0,,ΑΚΡΟΠΟΛΗ,37.969282342735646,23.729877700663764,2,365,1.0,28,31,1.93,0.0,1.0,5.0,4.9,4.9,5.0,5.0,5.0,4.9
943445885602138563,149.02,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.985556,23.7398775,1,365,1.0,45,4,0.33,,,5.0,5.0,5.0,5.0,4.75,5.0,5.0
944989305135680994,134.12,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,"Tel Aviv-Yafo, Israel",ΝΕΟΣ ΚΟΣΜΟΣ,37.96502,23.7316,2,60,0.0,31,0,,,,,,,,,,
944989992568312930,335.29,Entire home/apt,Entire rental unit,5,1.0,3.0,1.0,"Tel Aviv-Yafo, Israel",ΝΕΟΣ ΚΟΣΜΟΣ,37.96647,23.7312,2,60,0.0,35,0,,,,,,,,,,
945011265057881983,320.39,Entire home/apt,Entire condo,2,0.0,1.0,1.0,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97618965675935,23.73054840162146,1,28,1.0,37,104,6.11,5.0,1.0,4.95,4.95,4.99,4.96,4.99,4.95,4.86
947737722141721894,1594.51,Entire home/apt,Entire rental unit,10,2.0,6.0,1.0,"Athens, Greece",ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97417,23.73173,2,365,1.0,20,1,0.14,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0
948998712169007570,305.49,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,"Central Athens Regional Unit, Greece",ΚΟΛΩΝΑΚΙ,37.97713190000001,23.74368581534422,2,365,1.0,38,76,4.53,,,4.82,4.93,4.78,4.88,4.96,4.97,4.84
949074123453824402,298.04,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9856685,23.7300265,2,60,0.0,19,98,6.18,5.0,1.0,4.8,4.91,4.82,4.87,4.91,4.48,4.82
949112878294417606,610.98,Entire home/apt,Entire rental unit,6,3.0,3.0,2.0,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9678304,23.7267054,1,365,1.0,41,56,3.45,,,4.84,4.88,4.86,4.88,4.7,4.96,4.82
949781330171233000,134.12,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95743,23.73013,2,365,0.0,31,16,1.24,,,4.63,4.63,4.31,4.81,4.88,4.75,4.75
949781333444132107,387.45,Entire home/apt,Entire rental unit,4,2.0,2.0,2.0,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96314,23.72188,2,20,0.0,20,2,0.5,,,5.0,5.0,5.0,4.0,5.0,4.5,5.0
949830787562284901,96.86,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,,ΑΓΙΟΣ ΕΛΕΥΘΕΡΙΟΣ,38.023833,23.731884,2,30,0.0,6,1,0.07,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0
950018790607976446,394.9,Entire home/apt,Entire rental unit,5,2.0,4.0,1.0,"Athens, Greece",ΛΥΚΑΒΗΤΤΟΣ,37.986913291264464,23.74846463604965,1,365,0.0,25,3,0.19,,,4.67,5.0,4.67,5.0,5.0,4.67,5.0
952807736953727441,104.31,Private room,Private room in condo,2,1.0,1.0,1.0,"Athens, Greece",ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.9970494,23.7295638,2,730,1.0,42,2,0.12,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0
953457600847021796,134.12,Entire home/apt,Entire rental unit,2,0.0,1.0,1.0,"Athens, Greece",ΝΕΟΣ ΚΟΣΜΟΣ,37.9656366,23.7321142,2,365,1.0,53,70,4.3,,,4.99,5.0,4.96,5.0,4.96,4.84,4.94
953840468050839832,2205.49,Entire home/apt,Entire rental unit,15,3.0,10.0,1.5,"Diemen, Netherlands",ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.976405,23.7305377,1,365,0.0,36,10,0.63,,,4.4,4.4,4.2,4.2,4.3,4.9,4.5
954017634867211642,305.49,Entire home/apt,Entire rental unit,4,1.0,2.0,1.0,"Chalandri, Greece",ΛΥΚΑΒΗΤΤΟΣ,37.9820197,23.7509223,1,1125,0.0,37,7,0.43,,,4.57,4.43,4.57,4.71,4.71,4.57,4.57
955073562877506342,201.18,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,"Athens, Greece",ΖΑΠΠΕΙΟ,37.9665968,23.7345716,1,365,0.0,49,2,0.2,,,5.0,4.5,5.0,5.0,5.0,5.0,5.0
955653715466228469,394.9,Entire home/apt,Entire rental unit,4,1.0,2.0,1.0,"Athens, Greece",ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96411,23.72007,1,1125,,41,11,0.67,,,4.64,5.0,4.55,4.73,4.91,4.91,4.73
956241136483311804,335.29,Entire home/apt,Entire condo,4,2.0,,,"Athens, Greece",ΠΑΓΚΡΑΤΙ,37.9719811513097,23.744722343981262,4,365,0.0,55,1,0.07,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0
956344110984705197,44.71,Private room,Private room in rental unit,1,1.0,1.0,1.0,"Athens, Greece",ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.9946199,23.7289783,3,365,0.0,27,4,0.26,,,4.25,4.25,3.5,4.5,4.5,3.5,3.25
956433717031303293,37.25,Private room,Private room in rental unit,1,,,,"Athens, Greece",ΑΝΩ ΚΥΨΕΛΗ,38.00482790380537,23.735294850874485,1,365,0.0,29,1,0.09,,,5.0,4.0,4.0,5.0,5.0,3.0,5.0
958000928334290231,380.0,Private room,Private room in home,3,1.0,3.0,1.0,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9821335,23.7266453,1,365,0.0,14,1,0.12,,,3.0,4.0,4.0,4.0,4.0,4.0,4.0
959204682543158652,350.2,Entire home/apt,Entire rental unit,4,2.0,3.0,1.0,"Athens, Greece",ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96408,23.71928,1,1125,0.0,25,7,0.44,,,4.0,4.57,4.0,4.43,4.29,4.29,3.86
959881715238206357,126.67,Private room,Private room in rental unit,2,0.0,1.0,1.0,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99126816057102,23.764578662136252,1,365,1.0,9,4,0.25,,,5.0,5.0,4.75,5.0,5.0,5.0,5.0
962854557227054233,305.49,Entire home/apt,Entire serviced apartment,2,1.0,1.0,1.0,"Athina, Greece",ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9839053,23.7335088,1,365,0.0,22,0,,,,,,,,,,
969186979080196138,193.73,Entire home/apt,Entire rental unit,3,1.0,3.0,1.0,,ΝΕΟΣ ΚΟΣΜΟΣ,37.9649463,23.733421,1,365,0.0,30,95,5.93,2.0,1.0,4.57,4.79,4.42,4.78,4.78,4.52,4.64
969399207058439942,312.94,Entire home/apt,Entire rental unit,2,1.0,2.0,1.0,Greece,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.976216447446,23.724722459988943,2,59,1.0,28,135,8.47,5.0,1.0,4.93,4.93,4.99,4.97,4.98,4.88,4.77
973604338764208199,469.41,Entire home/apt,Entire rental unit,6,3.0,3.0,3.0,,ΠΑΓΚΡΑΤΙ,37.972853564272576,23.748569212979103,2,365,0.0,29,72,4.76,2.0,1.0,4.63,4.78,4.33,4.82,4.69,4.68,4.81
973717979573160433,201.18,Entire home/apt,Entire rental unit,3,1.0,1.0,1.0,Greece,ΝΕΟΣ ΚΟΣΜΟΣ,37.9641704,23.7322072,2,365,1.0,45,33,2.12,4.0,1.0,4.76,4.94,4.88,4.94,4.97,4.73,4.67
